=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.28 21:18:28 =~=~=~=~=~=~=~=~=~=~=~=
T,38676,119,1932,55875,1444,32798,142
T,38677,119,1932,55874,1444,32798,142
T,38678,120,1936,56064,1444,32798,142
T,38679,119,1932,55872,1444,32798,142
T,38680,120,1936,56065,1444,32798,142
T,38681,121,1940,56257,1444,32798,142
T,38682,120,1936,56063,1444,32798,144
T,38683,119,1932,55870,1444,32798,144
T,38684,120,1936,56064,1444,32798,144
T,38685,119,1932,55874,1444,32798,142
T,38686,121,1940,56259,1444,32798,142
T,38687,120,1936,56067,1444,32798,142
T,38688,121,1940,56259,1444,32798,142
T,38689,120,1936,56067,1444,32798,142
T,38690,120,1936,56066,1444,32798,142
T,38691,121,1940,56257,1444,32798,142
T,38692,120,1936,56065,1444,32798,142
T,38693,120,1936,56064,1444,32798,142
T,38694,120,1936,56065,1444,32798,142
T,38695,120,1936,56063,1444,32798,142
T,38696,120,1936,56063,1444,32798,144
T,38697,119,1932,55875,1444,32798,142
T,38698,120,1936,56067,1444,32798,142
T,38699,120,1936,56067,1444,32798,142
T,38700,121,1940,56259,1444,32798,142
T,38701,120,1936,56067,1444,32798,142
T,38702,120,1936,56067,1444,32798,142
T,38703,120,1936,56065,1444,32798,142
T,38704,120,1936,56065,1444,32798,142
T,38705,121,1940,56258,1444,32798,142
T,38706,120,1936,56065,1444,32798,142
T,38707,121,1940,56257,1444,32798,142
T,38708,121,1940,56255,1444,32798,144
T,38709,120,1936,56062,1444,32798,144
T,38710,121,1940,56259,1444,32798,142
T,38711,120,1936,56067,1444,32798,142
T,38712,121,1940,56259,1444,32798,142
T,38713,120,1936,56066,1444,32798,142
T,38714,121,1940,56258,1444,32798,142
T,38715,120,1936,56066,1444,32798,142
T,38716,120,1936,56066,1444,32798,142
T,38717,120,1936,56065,1444,32798,142
T,38718,121,1940,56257,1444,32798,142
T,38719,120,1936,56065,1444,32798,142
T,38720,120,1936,56065,1444,32798,142
T,38721,120,1936,56063,1444,32798,142
T,38722,122,1944,56447,1444,32798,144
T,38723,121,1940,56255,1444,32798,144
T,38724,121,1940,56259,1444,32798,142
T,38725,121,1940,56259,1444,32798,142
T,38726,121,1940,56259,1444,32798,142
T,38727,121,1940,56259,1444,32798,142
T,38728,122,1944,56449,1444,32798,142
T,38729,121,1940,56259,1444,32798,142
T,38730,122,1944,56449,1444,32798,142
T,38731,121,1940,56258,1444,32798,142
T,38732,121,1940,56257,1444,32798,142
T,38733,121,1940,56257,1444,32798,142
T,38734,121,1940,56256,1444,32798,144
T,38735,121,1940,56256,1444,32798,144
